date,open,high,low,close,volume
2023-07-13,0.06505,0.07171,0.06456,0.07044,572283560.9
2023-07-14,0.07044,0.07313,0.06621,0.06851,700267100
2023-07-15,0.0685,0.07517,0.06772,0.07195,819504031.7
2023-07-16,0.07196,0.07226,0.06893,0.06957,359561807.3
2023-07-17,0.06956,0.07329,0.06779,0.06987,427633738.5
2023-07-18,0.06984,0.07033,0.06704,0.06868,203501328.1
2023-07-19,0.06867,0.07236,0.0683,0.07003,455434638.9
2023-07-20,0.07003,0.07388,0.06929,0.0706,634650185.2
2023-07-21,0.07059,0.07684,0.07029,0.07325,769555879.6
2023-07-22,0.07322,0.07333,0.06967,0.07054,262445254.6
2023-07-23,0.07053,0.07295,0.07001,0.07181,167922341.8
2023-07-24,0.07181,0.07793,0.07017,0.07419,832911366.2
2023-07-25,0.07419,0.08384,0.0736,0.08185,1044579616.5
2023-07-26,0.08183,0.08226,0.07648,0.07798,585794693.8
2023-07-27,0.07797,0.07998,0.07663,0.0776,289719578.3
2023-07-28,0.07755,0.0779,0.07601,0.07715,189015078.1
2023-07-29,0.07717,0.08242,0.07682,0.08026,280185209.5
2023-07-30,0.08024,0.08057,0.07636,0.07808,226362856.4
2023-07-31,0.07805,0.07979,0.07674,0.07785,204707709.9
2023-08-01,0.07786,0.07827,0.0753,0.0781,202118884
2023-08-02,0.0781,0.0783,0.07374,0.0742,214792418.2
2023-08-03,0.07416,0.07498,0.07242,0.07354,208957615.8
2023-08-04,0.07355,0.07488,0.0724,0.07339,183618637.2
2023-08-05,0.07339,0.077,0.07281,0.07565,214667185.3
2023-08-06,0.07565,0.07642,0.07398,0.07416,135814673.3
2023-08-07,0.07415,0.07557,0.07157,0.07347,159146898.5
2023-08-08,0.07346,0.07546,0.07312,0.07494,166025992.8
2023-08-09,0.07494,0.0762,0.07411,0.07536,177911173.8
2023-08-10,0.07535,0.07688,0.07506,0.07579,153940653.3
2023-08-11,0.07579,0.07605,0.07475,0.07566,103834483.7
2023-08-12,0.07569,0.07735,0.07554,0.07667,168338787.1
2023-08-13,0.07666,0.07682,0.07419,0.07469,144831710.8
2023-08-14,0.07469,0.07702,0.07358,0.07463,199071348.2
2023-08-15,0.07463,0.07488,0.06818,0.07086,248269353.9
2023-08-16,0.07084,0.07118,0.06605,0.06711,267114482.7
2023-08-17,0.06711,0.06833,0.05821,0.06105,465717089.6
2023-08-18,0.06104,0.06384,0.0599,0.06323,358228741.9
2023-08-19,0.06323,0.06449,0.06309,0.0638,90402417.2
2023-08-20,0.06381,0.0647,0.06337,0.06384,70049897.4
2023-08-21,0.06385,0.06411,0.06038,0.06252,144698399.6
2023-08-22,0.06252,0.06328,0.06028,0.06254,173706107.5
2023-08-23,0.06254,0.06527,0.06243,0.06378,200759115.1
2023-08-24,0.06377,0.06404,0.06186,0.06305,98854446
2023-08-25,0.06306,0.06313,0.06167,0.06309,75078319.2
2023-08-26,0.06308,0.06335,0.06258,0.06287,30236780.4
2023-08-27,0.06286,0.06376,0.06265,0.06315,44169790.2
2023-08-28,0.06314,0.06362,0.06184,0.06342,85015339.7
2023-08-29,0.06341,0.0686,0.06239,0.0664,340476506.5
2023-08-30,0.06637,0.06645,0.06436,0.06588,136671301.4
2023-08-31,0.06587,0.067,0.0628,0.06377,223041313.1
2023-09-01,0.06378,0.06421,0.06229,0.06385,134262353.4
2023-09-02,0.06383,0.06495,0.06262,0.06349,115322476.3
2023-09-03,0.06348,0.06377,0.06275,0.06317,53584862.1
2023-09-04,0.06317,0.06385,0.06207,0.06325,78202735.1
2023-09-05,0.06324,0.06435,0.06283,0.06399,107184366.8
2023-09-06,0.06399,0.06457,0.06243,0.06361,104190328.7
2023-09-07,0.06362,0.06381,0.06273,0.06363,81904644.2
2023-09-08,0.06364,0.064,0.06237,0.06368,75391932.8
2023-09-09,0.06368,0.0639,0.06318,0.06337,51359665.6
2023-09-10,0.06337,0.0634,0.0594,0.06129,137626017
2023-09-11,0.06129,0.06198,0.0592,0.06046,174328056.5
2023-09-12,0.06046,0.06239,0.06041,0.06088,208837620.8
2023-09-13,0.06088,0.06182,0.06049,0.06125,152425368.3
2023-09-14,0.06125,0.0626,0.06109,0.06211,209364218.4
2023-09-15,0.06211,0.06294,0.06138,0.06251,101634912.7
2023-09-16,0.06251,0.06297,0.06179,0.06216,82354781.5
2023-09-17,0.06216,0.06255,0.06098,0.06148,91396238.7
2023-09-18,0.06148,0.06282,0.06098,0.062,139135408.9
2023-09-19,0.062,0.06325,0.0619,0.06268,112054763.3
2023-09-20,0.06269,0.06304,0.0615,0.06263,124461300.1
2023-09-21,0.06263,0.06346,0.06102,0.06129,121136833
2023-09-22,0.06129,0.06188,0.06059,0.06152,74418921.6
2023-09-23,0.06152,0.06199,0.06128,0.06151,37406463.2
2023-09-24,0.0615,0.06175,0.06031,0.0607,51773371.5
2023-09-25,0.0607,0.0612,0.06013,0.06093,65612301.8
2023-09-26,0.06092,0.06114,0.0593,0.06058,104685821.8
2023-09-27,0.06058,0.06136,0.06012,0.06048,92036932.3
2023-09-28,0.06047,0.06166,0.06033,0.0615,91575340.1
2023-09-29,0.06149,0.06248,0.06131,0.06214,88237457.8
2023-09-30,0.06215,0.06272,0.06173,0.06207,89686154.7
2023-10-01,0.06208,0.06356,0.06172,0.06317,101836681.2
2023-10-02,0.06318,0.06418,0.061,0.06202,188844630.6
2023-10-03,0.06203,0.06229,0.06108,0.06139,51133324.5
2023-10-04,0.06136,0.06159,0.06002,0.06146,71153391.1
2023-10-05,0.06147,0.06165,0.06061,0.06085,54369708.6
2023-10-06,0.06086,0.0616,0.06071,0.0614,59163662.8
2023-10-07,0.06141,0.06169,0.06106,0.06146,32587229.6
2023-10-08,0.06147,0.06165,0.06074,0.06098,41487041.1
2023-10-09,0.06099,0.06104,0.0569,0.05877,150549068.5
2023-10-10,0.05876,0.05926,0.05847,0.05913,61828686.7
2023-10-11,0.05914,0.05949,0.05765,0.05852,80317281.6
2023-10-12,0.05851,0.05854,0.05725,0.05788,57948494.3
2023-10-13,0.05788,0.05887,0.05775,0.05839,77603700.5
2023-10-14,0.05839,0.05998,0.05834,0.05984,49526438.9
2023-10-15,0.05984,0.05985,0.05899,0.05931,63067647
2023-10-16,0.05931,0.06174,0.05911,0.06002,187572117.9
2023-10-17,0.06003,0.0602,0.05813,0.05906,74403015.7
2023-10-18,0.05905,0.05937,0.05826,0.05861,54424179.2
2023-10-19,0.05861,0.05894,0.05744,0.05887,62904319.9
2023-10-20,0.05888,0.06052,0.05867,0.05993,95195229.1
2023-10-21,0.05993,0.06147,0.05945,0.06121,91060979.7
2023-10-22,0.06121,0.06174,0.05982,0.06171,78807712.5
2023-10-23,0.06171,0.06793,0.06131,0.06744,519493138.4
2023-10-24,0.06746,0.07007,0.06413,0.06657,652805827.9
2023-10-25,0.06659,0.0698,0.06463,0.06835,644389523.8
2023-10-26,0.06833,0.07516,0.06783,0.07186,812924482.3
2023-10-27,0.07186,0.07242,0.06724,0.06778,367817217
2023-10-28,0.06778,0.06982,0.06752,0.06904,166922983
2023-10-29,0.06904,0.07019,0.06724,0.06937,174331143.6
2023-10-30,0.06937,0.07041,0.06779,0.06962,186867177.4
2023-10-31,0.06961,0.07087,0.06568,0.06828,307681406
2023-11-01,0.06827,0.0698,0.0657,0.06896,490060250.6
2023-11-02,0.06895,0.0709,0.06663,0.06791,386191159.2
2023-11-03,0.0679,0.06829,0.06629,0.06811,240044429.4
2023-11-04,0.06809,0.06931,0.06794,0.06911,175549128.9
2023-11-05,0.06911,0.07178,0.06888,0.07111,327977452
2023-11-06,0.07112,0.0767,0.07031,0.07641,652753742.6
2023-11-07,0.07637,0.07652,0.07153,0.0734,640252062.2
2023-11-08,0.07345,0.07712,0.07281,0.07536,364100519.5
2023-11-09,0.07538,0.07795,0.06928,0.07356,565471809.2
2023-11-10,0.07357,0.07566,0.07244,0.07544,358081305.3
2023-11-11,0.07543,0.082,0.07453,0.07852,942801005.6
2023-11-12,0.07852,0.08038,0.07512,0.07799,400143429.9
2023-11-13,0.07795,0.07964,0.07348,0.07456,597773063.7
2023-11-14,0.07457,0.07555,0.069,0.07245,469112972.4
2023-11-15,0.07242,0.07657,0.07228,0.07626,305486259.2
2023-11-16,0.07628,0.08342,0.07597,0.0796,945068892.3
2023-11-17,0.07949,0.08791,0.0791,0.08678,1506863109.3
2023-11-18,0.08678,0.08695,0.07924,0.08032,820705544.8
2023-11-19,0.08032,0.08072,0.07745,0.08052,395252266.6
2023-11-20,0.08052,0.08225,0.077,0.07773,479097743.8
2023-11-21,0.07773,0.07879,0.07076,0.07178,649460812
2023-11-22,0.07178,0.07663,0.07156,0.07577,375044183.2
2023-11-23,0.07577,0.0764,0.07495,0.07623,145558819
2023-11-24,0.07624,0.07874,0.07606,0.07823,251829047.3
2023-11-25,0.07825,0.07922,0.07757,0.07898,149329016.9
2023-11-26,0.07902,0.07903,0.0756,0.07872,195510703.9
2023-11-27,0.07869,0.08151,0.0768,0.07883,423418784.8
2023-11-28,0.07884,0.08123,0.07673,0.08086,361267749.7
2023-11-29,0.08086,0.08317,0.07964,0.08051,342740023.7
2023-11-30,0.08046,0.08441,0.0804,0.08343,419251618.2
2023-12-01,0.08344,0.0851,0.08226,0.08388,395597485.4
2023-12-02,0.08386,0.08666,0.08327,0.08623,252163286.1
2023-12-03,0.08622,0.08744,0.08364,0.08576,326644743
2023-12-04,0.08575,0.09256,0.08533,0.09189,868010896.9
2023-12-05,0.09189,0.09579,0.08748,0.09436,842962677.1
2023-12-06,0.09441,0.10645,0.09342,0.09489,1635600314.5
2023-12-07,0.09489,0.09831,0.09293,0.09594,674204251.5
2023-12-08,0.09597,0.10428,0.09559,0.1017,571951188.5
2023-12-09,0.10171,0.10493,0.09751,0.09851,483178568.6
2023-12-10,0.09853,0.10277,0.09666,0.10187,307985813
2023-12-11,0.10184,0.10731,0.09093,0.09414,895644017.9
2023-12-12,0.09411,0.09804,0.0911,0.09377,416633387.8
2023-12-13,0.09377,0.0976,0.08978,0.09643,423253101.6
2023-12-14,0.09643,0.09876,0.09336,0.09836,428276287.6
2023-12-15,0.0983,0.09883,0.09239,0.093,297501582.7
2023-12-16,0.093,0.09721,0.09155,0.09709,230854022.7
2023-12-17,0.09708,0.09777,0.09232,0.09287,253366679
2023-12-18,0.0929,0.0937,0.0864,0.09214,359038633
2023-12-19,0.09213,0.09352,0.08917,0.09019,272054360.9
2023-12-20,0.09021,0.09335,0.08941,0.0915,304718943
2023-12-21,0.0915,0.09791,0.09061,0.095,439636345.4
2023-12-22,0.095,0.09564,0.09188,0.09504,306451542.9
2023-12-23,0.09505,0.09505,0.0921,0.09348,136967558.5
2023-12-24,0.09347,0.09492,0.0905,0.09179,223385847
2023-12-25,0.09176,0.0954,0.09127,0.09439,157293819.8
2023-12-26,0.09436,0.09449,0.08696,0.09138,272855663.7
2023-12-27,0.09138,0.0939,0.08958,0.09372,185144919.2
2023-12-28,0.09373,0.09499,0.09107,0.09176,223708362
2023-12-29,0.09176,0.09303,0.08861,0.09101,212308148.9
2023-12-30,0.09101,0.09142,0.08924,0.08999,96589097.2
2023-12-31,0.08999,0.09086,0.08803,0.08952,81641042.7
2024-01-01,0.0895,0.09211,0.0885,0.09202,117901595.7
2024-01-02,0.09202,0.09443,0.09041,0.0911,273234096
2024-01-03,0.09111,0.09214,0.07683,0.08203,552020577.3
2024-01-04,0.08206,0.08479,0.08108,0.08408,280551091.5
2024-01-05,0.08411,0.08492,0.08018,0.08272,436082841.6
2024-01-06,0.08272,0.08274,0.07844,0.08063,158831480.5
2024-01-07,0.08064,0.0815,0.07705,0.07829,162177373.5
2024-01-08,0.07828,0.08184,0.07429,0.08137,373432949.7
2024-01-09,0.08137,0.08397,0.07657,0.07922,814007565.5
2024-01-10,0.07922,0.0851,0.07623,0.08308,495538078.3
2024-01-11,0.08309,0.088,0.08205,0.08458,456212425.3
2024-01-12,0.08456,0.08544,0.07766,0.08007,328227184.6
2024-01-13,0.08007,0.08134,0.07858,0.08093,140571302
2024-01-14,0.0809,0.08388,0.07963,0.07997,222850321.9
2024-01-15,0.07996,0.0817,0.07981,0.08102,99466209.3
2024-01-16,0.08104,0.08249,0.07979,0.0813,152161919.9
