date,open,high,low,close,volume
2024-09-17,219.58,221.8,218.47,219.41,35563480
2024-09-18,219.23,224.94,218.25,219.45,54085220
2024-09-19,224.66,224.68,221.5,223.97,35369500
2024-09-20,223.45,223.46,221.29,221.57,34587470
2024-09-23,222.69,223.11,220.02,220.76,20157690
2024-09-24,221.63,221.93,219.5,221.13,20939810
2024-09-25,220.32,220.61,217.54,217.69,23242340
2024-09-26,220.49,221.13,218.38,218.85,24974650
2024-09-27,220.86,222.599,219.53,220.33,23959600
2024-09-30,219.42,221.59,218.58,220.89,21952210
2024-10-01,220.17,220.34,216.3,217.89,30015970
2024-10-02,216.99,218.75,216.21,217.59,14455440
2024-10-03,216.23,217.23,215.08,216.13,21353020
2024-10-04,219.29,219.98,217.29,219.15,27914830
2024-10-07,218.64,218.66,215.87,217.43,14891800
2024-10-08,217.63,218.37,216.7,217.58,18118580
2024-10-09,217.53,219.61,216.92,218.06,18230670
2024-10-10,215.9,216.88,214.6,216.85,24571440
2024-10-11,216.77,221.61,216.71,221.26,19950920
2024-10-14,221.45,223.11,220.4301,222.89,19263300
2024-10-15,222.57,225.5,221.98,223.07,25998750
2024-10-16,224.89,227.17,224.39,226.74,27656700
2024-10-17,226.91,226.96,224.91,226.12,18003630
2024-10-18,226.66,227.0299,225.39,225.65,20047350
2024-10-21,225.63,225.69,221.53,222.1,24243820
2024-10-22,221.47,221.83,220.3,221.26,15813920
2024-10-23,220.03,220.8,217.37,219.24,23263490
2024-10-24,220.43,221.04,218.525,219.72,18381920
2024-10-25,221.31,221.97,218.52,218.89,23807850
2024-10-28,220.79,222.97,220.48,222.46,19877720
2024-10-29,220.74,221.9,219.97,221.74,20282200
2024-10-30,221.07,224.48,220.9,221.44,19754850
2024-10-31,221.22,221.77,217.63,217.76,24078430
2024-11-01,219.5,220.97,218.34,218.98,21222180
2024-11-04,218.5,221.74,217.8401,220.09,20463670
2024-11-05,219.34,224.29,219.06,224.23,26404600
2024-11-06,236.59,237.58,232.75,237.22,75554570
2024-11-07,236.89,238.49,235.4,236.38,34970270
2024-11-08,235.93,238.465,235.65,238.12,26597830
2024-11-11,240.52,242.3899,239.85,241.7,29207690
2024-11-12,239.96,241.79,236.56,237.46,35314350
2024-11-13,238.95,239.88,234.833,235.11,25947670
2024-11-14,235.95,236.43,231.21,231.94,29272070
2024-11-15,232.22,232.29,227.81,228.48,37930050
2024-11-18,229.22,230.6,228.13,228.93,29398810
2024-11-19,226.59,230.82,226.4,230.63,26009370
2024-11-20,230.23,230.93,228.04,230.93,24222670
2024-11-21,232.16,235.57,231.11,234.44,28679390
2024-11-22,235.64,239.235,235.33,238.77,22693130
2024-11-25,241.49,244.98,241.39,242.4,33534000
2024-11-26,241.18,241.6068,239.429,240.62,22581360
2024-11-27,242.01,243.69,240.44,240.95,19472810
2024-11-29,242.37,243.475,241.54,241.87,16782720
2024-12-02,242.24,242.66,240.01,241.75,25274750
2024-12-03,241.54,242.14,239.37,240.03,21376750
2024-12-04,240.28,241.67,239.21,240.89,19903040
2024-12-05,240.52,240.86,237.735,238.08,20227010
2024-12-06,239.79,239.89,238.38,238.93,20760910
2024-12-09,240.55,241.38,237.65,237.73,16684340
2024-12-10,237.58,238.815,235.92,236.7,19946470
2024-12-11,238.71,239.285,236.83,237.77,23156930
2024-12-12,237.16,237.65,234.35,234.68,21454510
2024-12-13,234.37,234.86,231.88,233.07,23972920
2024-12-16,232.91,235.63,232.35,234.44,32293520
2024-12-17,232.67,233.44,230.55,231.07,33064330
2024-12-18,232.24,233.076,218.92,220.84,52267520
2024-12-19,223.25,224.43,219.3299,219.86,51871700
2024-12-20,218.6,224.655,218.07,221.92,53882240
2024-12-23,221.74,222.4,219.38,221.41,29606800
2024-12-24,222.02,223.63,220.48,223.39,13399600
2024-12-26,222.42,226.1407,221.465,225.68,20085710
2024-12-27,224.29,225.44,220.2,222.39,26956050
2024-12-30,220.67,221.81,217.85,220.68,25706130
2024-12-31,222.12,223.28,220.15,220.96,26208300
2025-01-02,222.93,224.37,219.596,221.14,29362960
2025-01-03,222.07,224.82,221.38,224.43,24525330
2025-01-06,225.76,227.17,224.14,224.52,23541880
2025-01-07,225.58,226.515,221.38,222.72,28835230
2025-01-08,220.9,222.31,219.0121,221.71,26795950
2025-01-10,218.31,218.71,215.31,216.83,37379430
2025-01-13,214.5,217.515,213.97,217.25,28603830
2025-01-14,219.18,220.225,217.22,219.72,25447520
2025-01-15,225.44,225.575,223,224.04,30124680
2025-01-16,224.15,225.23,222.71,224.49,21029800
2025-01-17,226.93,226.9692,224.67,225.46,26754910
2025-01-21,227.52,229.89,226.985,229.79,26086310
2025-01-22,229.35,229.85,227.83,228.29,21307330
2025-01-23,226.93,229.35,226.55,229.33,20850720
2025-01-24,228.82,230.23,228.04,228.69,19074530
2025-01-27,226.71,229.62,225.21,226.5,27461720
2025-01-28,226.74,227.56,225.18,226.75,16847370
2025-01-29,226.68,228.22,224.58,226.23,20280450
2025-01-30,228.52,230.05,226.92,228.53,25575050
2025-01-31,228.75,230.32,225.535,226.48,35348790
2025-02-03,221.51,225.55,220.67,223.83,34023350
2025-02-04,223.6,227.13,223.21,226.93,17985500
2025-02-05,228.06,229.5,226.8893,229.4,15197290
2025-02-06,230.51,230.7,227.3,228.65,18809380
2025-02-07,228.85,229.2499,225.58,226,28914430
2025-02-10,227.37,227.52,225.86,227.02,14574660
2025-02-11,225.05,226.42,224.805,225.7,18215720
2025-02-12,222.26,224.48,221.79,223.62,25572760
2025-02-13,225.04,226.34,223.75,226.14,21419400
2025-02-14,227.27,227.98,225.61,225.97,13574520
2025-02-18,226.15,227.6699,225.51,227.21,15166520
2025-02-19,225.41,227.15,225.08,226.43,16194790
2025-02-20,226.01,226.19,223.01,224.26,18507740
2025-02-21,226,226.3576,217.46,217.8,45036910
2025-02-24,218.79,218.79,215.15,216.23,30246230
2025-02-25,216.37,217.27,213.49,215.41,33665070
2025-02-26,216.06,218.41,214.84,215.68,25464170
2025-02-27,215.64,216.49,212.22,212.39,29378530
2025-02-28,211.64,214.66,210.955,214.65,32015380
2025-03-03,215.4,215.96,207.42,208.78,36330030
2025-03-04,205.93,209.77,203.19,206.42,56427050
2025-03-05,206.45,208.84,204.82,208.47,35778460
2025-03-06,205.78,208.12,203.9,205.28,39206270
2025-03-07,204.97,207.11,201.73,205.95,43513960
2025-03-10,203.44,204.74,198.75,200.77,39442840
2025-03-11,201.12,203.22,198.53,200.75,51509690
2025-03-12,203.05,203.75,199.55,201.1,36881730
2025-03-13,201.27,202.025,197,198.1,31336880
2025-03-14,200.24,203.07,199.34,202.89,34089410
2025-03-17,202.71,206.02,202.6,205.45,26947560
2025-03-18,203.85,203.92,202.345,203.21,22887970
2025-03-19,203.35,207.68,202.9,206.37,31595580
2025-03-20,204.32,207.3,204.195,205.06,25665930
2025-03-21,202.72,204.415,201.76,203.79,39470240
2025-03-24,206.96,209.23,206.69,208.86,25774690
2025-03-25,208.69,209.27,207.09,207.7,17836900
2025-03-26,207.96,208.82,204.68,205.59,19422390
2025-03-27,205.33,206.35,203.76,204.61,23960040
2025-03-28,204.54,204.58,199.38,200.45,26656150
2025-03-31,197.48,200.64,195.49,199.49,32250760
2025-04-01,198.99,201.23,196.66,199.51,26054120
2025-04-02,196.78,203.33,196.54,202.66,36603040
2025-04-03,193.11,195.0599,189.2,189.65,60551540
2025-04-04,182.61,184.05,176.67,181.19,92612780
2025-04-07,174.32,190.25,171.73,179.55,96706220
2025-04-08,185.69,185.92,172.34,174.82,61090560
2025-04-09,172.72,192.11,171.74,189.68,123015100
2025-04-10,184.52,185.48,176.98,181.71,67503010
2025-04-11,181.14,184.85,178.58,184.36,44954390
2025-04-14,187.81,187.97,183.05,186.53,35214610
2025-04-15,186.34,189.05,185.84,186.76,30715460
2025-04-16,185.7,186.73,182.56,184.97,35063320
2025-04-17,184.99,187.43,184.46,186.48,42359250
2025-04-21,185,185.29,180.765,182.74,26019000
2025-04-22,185.15,188.1,184.55,187.47,34477050
2025-04-23,192.92,195.51,189.84,190.25,44866130
2025-04-24,190.76,194.37,189.89,194.06,29820130
2025-04-25,192.72,194.26,191.55,194.12,25028970
2025-04-28,194.5,196.15,192.53,194.94,22482250
2025-04-29,194.47,196.86,193.01,196.09,20118160
2025-04-30,193.14,195.48,190.721,194.86,29046140
2025-05-01,195.71,197.67,193.74,196.07,33169720
2025-05-02,198.33,201.21,198.18,200.48,30201790
2025-05-05,198.57,200.5,198.08,198.94,20834210
2025-05-06,196.59,198.59,195.64,196.77,24642150
2025-05-07,198.1,198.56,196.04,197.42,24027150
2025-05-08,199.77,202.735,198.26,201.18,32646310
2025-05-09,201.54,202.28,199.96,200.81,17203050
2025-05-12,208.84,209.73,205.82,207.87,38207230
2025-05-13,208.93,209.61,207.96,208.63,28295840
2025-05-14,208.04,208.54,206.53,206.78,26316120
2025-05-15,206.58,208.19,205.39,208.13,21563650
2025-05-16,208.42,210.13,207.78,209.85,28906390
2025-05-19,206.8,209.09,206.26,208.97,25859570
2025-05-20,208.66,209.755,207.96,209.08,22053140
2025-05-21,206.63,207.61,202.84,203.21,36704350
2025-05-22,202.29,204.37,201.53,203.2,31831350
2025-05-23,199.78,203.255,199.65,202.56,29114600
2025-05-27,205.64,207.75,204.16,207.7,31655880
2025-05-28,207.71,208.03,205.2,205.51,26046660
2025-05-29,206.95,207.06,204.47,206.12,32797660
2025-05-30,205.14,206.245,203.54,205.07,37768910
2025-06-02,205.32,205.84,202.67,205.71,30334300
2025-06-03,206.46,209.605,205.55,209.03,37702200
2025-06-04,209.18,210.01,208.14,208.44,27225340
2025-06-05,208.7,209.83,207,208.53,35778310
2025-06-06,211.5,212.1284,210.6,211.9,32144460
2025-06-09,213.87,214.28,212.55,213.36,33984450
2025-06-10,214.46,215.43,213.81,214.51,30182220
2025-06-11,215.58,215.93,213.3,213.63,31113380
2025-06-12,212.17,213.265,211.63,212.78,25366980
2025-06-13,209.84,211.44,208.22,208.89,60579990
2025-06-16,210.48,211.95,209.64,210.77,28974030
2025-06-17,209.06,210.45,208.37,208.55,32843170
2025-06-18,208.44,211.39,207.78,209.65,42850530
2025-06-20,211.11,211.25,208.46,209.21,36978130
2025-06-23,208.48,211.78,206.81,211.77,35516440
2025-06-24,213.29,214.93,212.36,214.47,31772550
2025-06-25,214.655,214.73,211.89,211.97,27725580
2025-06-26,212.83,215.545,212.7,215.41,26261200
2025-06-27,216.05,217.405,214.125,215.48,47717340
2025-06-30,216.68,216.71,215.39,215.79,25558000
2025-07-01,214.62,220.525,214.1499,218.01,43864840
2025-07-02,218.37,221.095,217.36,221.03,35735200
2025-07-03,222.01,223.33,221.77,223.08,23515740
2025-07-07,221.57,222.82,218.41,219.73,41551200
2025-07-08,220.58,222.29,220.33,221.25,36339320
2025-07-09,222.57,223.69,221.115,223.65,32425150
2025-07-10,223.39,226.05,222.86,224.8,33865890
2025-07-11,223.17,223.54,221.5727,221.7,31579640
2025-07-14,221.37,223.335,221.06,223.19,24632250
2025-07-15,224.07,224.23,218.79,218.82,44215380
2025-07-16,220.22,221.365,216.91,221.02,48199760
2025-07-17,221.08,224.2,220.71,223.92,43548030
2025-07-18,225.29,225.36,221.98,222.33,49009880
